id,forecast_date,target_date,horizon_days,duration_months,target_quantile,current_price_cents_per_kwh,forecast_price_cents_per_kwh,expected_change_cents_per_kwh,interval_low_cents_per_kwh,interval_high_cents_per_kwh,hedge_cost_cents_per_kwh,retail_premium_cents_per_kwh,normal_retail_premium_cents_per_kwh,fair_price_cents_per_kwh,gap_cents_per_kwh,futures_trade_date,coverage_quality,confidence,direction,consumer_signal,contract_count,model_version,source_metadata,actual_price_cents_per_kwh,actual_change_cents_per_kwh,forecast_error_cents_per_kwh,absolute_error_cents_per_kwh,actual_direction,direction_correct,evaluated_at,created_at,updated_at
976,2026-08-06,2026-09-05,30,12,median,11.1600,10.9444,-0.2156,,,8.6548,2.5052,1.7866,10.4414,-0.7186,2026-08-05,mixed_with_quarter_fallback,low,falling,wait_if_flexible,49,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-08-06"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 49, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-06 04:30:28,2026-08-06 04:30:28
979,2026-08-06,2026-09-05,30,24,median,10.0163,9.8950,-0.1213,,,7.4776,2.5387,2.1343,9.6118,-0.4045,2026-08-05,mixed_with_year_fallback,low,slightly_falling,neutral,50,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 2, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 16, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-08-06"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 50, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-06 04:30:28,2026-08-06 04:30:28
982,2026-08-07,2026-09-06,30,6,median,12.6400,12.7263,0.0863,,,11.5586,1.0814,1.3692,12.9278,0.2878,2026-08-06,all_monthly,low,slightly_rising,neutral,13,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-02-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-08-07"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 13, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-07 04:30:32,2026-08-07 04:30:32
985,2026-08-07,2026-09-06,30,12,median,11.3300,11.0602,-0.2698,,,8.6441,2.6859,1.7866,10.4308,-0.8992,2026-08-06,mixed_with_quarter_fallback,low,falling,wait_if_flexible,48,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-08-07"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 48, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-07 04:30:32,2026-08-07 04:30:32
988,2026-08-07,2026-09-06,30,24,median,10.0000,9.8892,-0.1108,,,7.4963,2.5037,2.1343,9.6306,-0.3694,2026-08-06,mixed_with_year_fallback,low,slightly_falling,neutral,49,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 2, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 16, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-08-07"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 49, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-07 04:30:32,2026-08-07 04:30:32
991,2026-08-08,2026-09-07,30,6,median,13.1950,13.0908,-0.1042,,,11.4786,1.7164,1.3692,12.8478,-0.3472,2026-08-07,all_monthly,low,slightly_falling,neutral,13,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-02-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-08-08"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 13, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-08 04:30:31,2026-08-08 04:30:31
994,2026-08-08,2026-09-07,30,12,median,11.3300,11.0562,-0.2738,,,8.6307,2.6993,1.7866,10.4173,-0.9127,2026-08-07,mixed_with_quarter_fallback,low,falling,wait_if_flexible,48,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-08-08"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 48, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-08 04:30:31,2026-08-08 04:30:31
997,2026-08-08,2026-09-07,30,24,median,10.0000,9.8876,-0.1124,,,7.4911,2.5089,2.1343,9.6254,-0.3746,2026-08-07,mixed_with_year_fallback,low,slightly_falling,neutral,49,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 2, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 16, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-08-08"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 49, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-08 04:30:31,2026-08-08 04:30:31
1000,2026-08-09,2026-09-08,30,6,median,13.1950,13.0908,-0.1042,,,11.4786,1.7164,1.3692,12.8478,-0.3472,2026-08-07,all_monthly,low,slightly_falling,neutral,13,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-02-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-08-09"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 13, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-09 04:30:34,2026-08-09 04:30:34
1003,2026-08-09,2026-09-08,30,12,median,11.3300,11.0562,-0.2738,,,8.6307,2.6993,1.7866,10.4173,-0.9127,2026-08-07,mixed_with_quarter_fallback,low,falling,wait_if_flexible,48,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-08-09"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 48, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-09 04:30:34,2026-08-09 04:30:34
1006,2026-08-09,2026-09-08,30,24,median,10.0000,9.8876,-0.1124,,,7.4911,2.5089,2.1343,9.6254,-0.3746,2026-08-07,mixed_with_year_fallback,low,slightly_falling,neutral,49,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 2, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 16, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-08-09"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 49, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-09 04:30:35,2026-08-09 04:30:35
1009,2026-08-10,2026-09-09,30,6,median,13.1950,13.0908,-0.1042,,,11.4786,1.7164,1.3692,12.8478,-0.3472,2026-08-07,all_monthly,low,slightly_falling,neutral,13,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-02-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-08-10"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 13, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-10 04:30:25,2026-08-10 04:30:25
1012,2026-08-10,2026-09-09,30,12,median,11.3300,11.0562,-0.2738,,,8.6307,2.6993,1.7866,10.4173,-0.9127,2026-08-07,mixed_with_quarter_fallback,low,falling,wait_if_flexible,48,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-08-10"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 48, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-10 04:30:25,2026-08-10 04:30:25
1015,2026-08-10,2026-09-09,30,24,median,10.0000,9.8876,-0.1124,,,7.4911,2.5089,2.1343,9.6254,-0.3746,2026-08-07,mixed_with_year_fallback,low,slightly_falling,neutral,49,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 2, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 16, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-08-10"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 49, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-10 04:30:25,2026-08-10 04:30:25
1018,2026-08-11,2026-09-10,30,6,median,13.2500,13.1794,-0.0706,,,11.6454,1.6046,1.3692,13.0146,-0.2354,2026-08-10,all_monthly,low,slightly_falling,neutral,13,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-02-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-08-11"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 13, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-11 04:30:24,2026-08-11 04:30:24
1021,2026-08-11,2026-09-10,30,12,median,11.3200,11.0847,-0.2353,,,8.7489,2.5711,1.7866,10.5355,-0.7845,2026-08-10,mixed_with_quarter_fallback,low,falling,wait_if_flexible,48,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-08-11"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 48, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-11 04:30:24,2026-08-11 04:30:24
1024,2026-08-11,2026-09-10,30,24,median,10.0000,9.9099,-0.0901,,,7.5654,2.4346,2.1343,9.6997,-0.3003,2026-08-10,mixed_with_year_fallback,low,slightly_falling,neutral,49,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 2, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 16, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-08-11"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 49, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-11 04:30:24,2026-08-11 04:30:24
1027,2026-08-12,2026-09-11,30,6,median,13.2500,13.1573,-0.0927,,,11.5718,1.6782,1.3692,12.9410,-0.3090,2026-08-11,all_monthly,low,slightly_falling,neutral,13,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-02-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-08-12"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 13, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-12 04:30:25,2026-08-12 04:30:25
1030,2026-08-12,2026-09-11,30,12,median,11.3200,11.0715,-0.2485,,,8.7051,2.6149,1.7866,10.4917,-0.8283,2026-08-11,mixed_with_quarter_fallback,low,falling,wait_if_flexible,48,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_12"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_12"", ""current_retail_source_date"": ""2026-08-12"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 48, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-12 04:30:25,2026-08-12 04:30:25
1033,2026-08-12,2026-09-11,30,24,median,10.0000,9.9034,-0.0966,,,7.5438,2.4562,2.1343,9.6781,-0.3219,2026-08-11,mixed_with_year_fallback,low,slightly_falling,neutral,49,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-08-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 2, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_24"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 16, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_24"", ""current_retail_source_date"": ""2026-08-12"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 49, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-12 04:30:26,2026-08-12 04:30:26
1036,2026-08-13,2026-09-12,30,6,median,13.2500,13.1660,-0.0840,,,11.6009,1.6491,1.3692,12.9701,-0.2799,2026-08-12,all_monthly,low,slightly_falling,neutral,13,fixed_term_ewma_gap_v2,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-02-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-09-01"", ""history_observations"": 109, ""current_retail_metric"": ""energy_price"", ""current_retail_segment"": ""fixed_term_6"", ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""historical_retail_metric"": ""energy_price"", ""historical_retail_segment"": ""fixed_term_6"", ""current_retail_source_date"": ""2026-08-13"", ""current_retail_pricing_basis"": ""canonical_calculation"", ""minimum_history_observations"": 10, ""current_retail_contract_count"": 13, ""historical_retail_observations"": 109, ""direction_threshold_cents_per_kwh"": 0.15, ""historical_retail_source_end_date"": ""2026-07-26"", ""historical_retail_source_start_date"": ""2026-04-09"", ""historical_retail_pricing_basis_counts"": {""observed_seller_data"": 109}}",,,,,,,,2026-08-13 04:30:32,2026-08-13 04:30:32
