id,basis,support,lag,expected_change_raw,expected_change,prediction_class,stored_delta_class,disagreement
2026-07-02|24|median,observed_seller_data,native,7,-0.012052580859652728,-0.0121,flat,flat,False
2026-07-02|24|median,observed_seller_data,native,14,-0.028868861539575616,-0.0289,flat,flat,False
2026-07-02|24|median,observed_seller_data,native,21,-0.00999395876483078,-0.01,flat,flat,False
2026-07-02|24|median,observed_seller_data,native,30,0.061872143165059866,0.0619,flat,flat,False
2026-07-02|24|median,observed_seller_data,common,0,0.053355997150658925,0.0534,flat,flat,False
2026-07-02|24|median,observed_seller_data,common,7,-0.012052583051249498,-0.0121,flat,flat,False
2026-07-02|24|median,observed_seller_data,common,14,-0.028868859623309005,-0.0289,flat,flat,False
2026-07-02|24|median,observed_seller_data,common,21,-0.009993950503422689,-0.01,flat,flat,False
2026-07-02|24|median,observed_seller_data,common,30,0.061872143165059866,0.0619,flat,flat,False
2026-07-03|24|median,observed_seller_data,native,0,0.07308936051086797,0.0731,flat,flat,False
2026-07-03|24|median,observed_seller_data,native,7,0.008015449444179623,0.008,flat,flat,False
2026-07-03|24|median,observed_seller_data,native,14,-0.04245226516972931,-0.0425,flat,flat,False
2026-07-03|24|median,observed_seller_data,native,21,0.011884857191766685,0.0119,flat,flat,False
2026-07-03|24|median,observed_seller_data,native,30,0.03579422570484869,0.0358,flat,flat,False
2026-07-03|24|median,observed_seller_data,common,0,0.07308935696012106,0.0731,flat,flat,False
2026-07-03|24|median,observed_seller_data,common,7,0.008015447800482177,0.008,flat,flat,False
2026-07-03|24|median,observed_seller_data,common,14,-0.04245226373252962,-0.0425,flat,flat,False
2026-07-03|24|median,observed_seller_data,common,21,0.011884863387822618,0.0119,flat,flat,False
2026-07-03|24|median,observed_seller_data,common,30,0.03579422570484869,0.0358,flat,flat,False
2026-07-04|24|median,observed_seller_data,native,0,0.07578255937083878,0.0758,flat,flat,False
2026-07-04|24|median,observed_seller_data,native,7,0.0170959325003718,0.0171,flat,flat,False
2026-07-04|24|median,observed_seller_data,native,14,-0.017897882871825387,-0.0179,flat,flat,False
2026-07-04|24|median,observed_seller_data,native,21,-0.02936471551930886,-0.0294,flat,flat,False
2026-07-04|24|median,observed_seller_data,native,30,0.059989000331988146,0.06,flat,flat,False
2026-07-04|24|median,observed_seller_data,common,0,0.07578255670777913,0.0758,flat,flat,False
2026-07-04|24|median,observed_seller_data,common,7,0.017095931267598983,0.0171,flat,flat,False
2026-07-04|24|median,observed_seller_data,common,14,-0.017897881793925485,-0.0179,flat,flat,False
2026-07-04|24|median,observed_seller_data,common,21,-0.02936471087226664,-0.0294,flat,flat,False
2026-07-04|24|median,observed_seller_data,common,30,0.059989000331988146,0.06,flat,flat,False
2026-07-05|24|median,observed_seller_data,native,0,0.056836919528129214,0.0568,flat,flat,False
2026-07-05|24|median,observed_seller_data,native,7,0.012821949375279118,0.0128,flat,flat,False
2026-07-05|24|median,observed_seller_data,native,14,-0.013423412153869307,-0.0134,flat,flat,False
2026-07-05|24|median,observed_seller_data,native,21,-0.022023536639481377,-0.022,flat,flat,False
2026-07-05|24|median,observed_seller_data,native,30,0.022200366528060653,0.0222,flat,flat,False
2026-07-05|24|median,observed_seller_data,common,0,0.056836917530834086,0.0568,flat,flat,False
2026-07-05|24|median,observed_seller_data,common,7,0.012821948450699238,0.0128,flat,flat,False
2026-07-05|24|median,observed_seller_data,common,14,-0.01342341134544398,-0.0134,flat,flat,False
2026-07-05|24|median,observed_seller_data,common,21,-0.02202353315419998,-0.022,flat,flat,False
2026-07-05|24|median,observed_seller_data,common,30,0.022200366528060653,0.0222,flat,flat,False
2026-07-06|24|median,observed_seller_data,native,0,0.037137689646096914,0.0371,flat,flat,False
2026-07-06|24|median,observed_seller_data,native,7,0.00412646203145961,0.0041,flat,flat,False
2026-07-06|24|median,observed_seller_data,native,14,-0.015557559115401708,-0.0156,flat,flat,False
2026-07-06|24|median,observed_seller_data,native,21,-0.022007652479611294,-0.022,flat,flat,False
2026-07-06|24|median,observed_seller_data,native,30,-0.004049604036923426,-0.004,flat,flat,False
2026-07-06|24|median,observed_seller_data,common,0,0.03713768814812557,0.0371,flat,flat,False
2026-07-06|24|median,observed_seller_data,common,7,0.004126461338023901,0.0041,flat,flat,False
2026-07-06|24|median,observed_seller_data,common,14,-0.01555755850908298,-0.0156,flat,flat,False
2026-07-06|24|median,observed_seller_data,common,21,-0.02200764986564998,-0.022,flat,flat,False
2026-07-06|24|median,observed_seller_data,common,30,-0.004049604036923426,-0.004,flat,flat,False
2026-07-07|24|median,observed_seller_data,native,0,0.015333998424722495,0.0153,flat,flat,False
2026-07-07|24|median,observed_seller_data,native,7,-0.012240704092000954,-0.0122,flat,flat,False
2026-07-07|24|median,observed_seller_data,native,14,-0.06274649765392386,-0.0627,flat,flat,False
2026-07-07|24|median,observed_seller_data,native,21,-0.03586020857995429,-0.0359,flat,flat,False
2026-07-07|24|median,observed_seller_data,native,30,-0.0030372030276925696,-0.003,flat,flat,False
2026-07-07|24|median,observed_seller_data,common,0,0.015333997301244117,0.0153,flat,flat,False
2026-07-07|24|median,observed_seller_data,common,7,-0.012240704612077736,-0.0122,flat,flat,False
2026-07-07|24|median,observed_seller_data,common,14,-0.06274649719918468,-0.0627,flat,flat,False
2026-07-07|24|median,observed_seller_data,common,21,-0.03586020661948303,-0.0359,flat,flat,False
2026-07-07|24|median,observed_seller_data,common,30,-0.0030372030276925696,-0.003,flat,flat,False
2026-07-08|24|median,observed_seller_data,native,0,0.017411703332905936,0.0174,flat,flat,False
2026-07-08|24|median,observed_seller_data,native,7,0.0356646908092479,0.0357,flat,flat,False
2026-07-08|24|median,observed_seller_data,native,14,-0.025832174882030757,-0.0258,flat,flat,False
2026-07-08|24|median,observed_seller_data,native,21,-0.020084163274911405,-0.0201,flat,flat,False
2026-07-08|24|median,observed_seller_data,native,30,-0.002277902270769161,-0.0023,flat,flat,False
2026-07-08|24|median,observed_seller_data,common,0,0.017411702490297287,0.0174,flat,flat,False
2026-07-08|24|median,observed_seller_data,common,7,0.03566469041919085,0.0357,flat,flat,False
2026-07-08|24|median,observed_seller_data,common,14,-0.025832174540976638,-0.0258,flat,flat,False
2026-07-08|24|median,observed_seller_data,common,21,-0.020084161804557965,-0.0201,flat,flat,False
2026-07-08|24|median,observed_seller_data,common,30,-0.002277902270769161,-0.0023,flat,flat,False
2026-07-09|24|median,observed_seller_data,native,0,0.027554746719926547,0.0276,flat,flat,False
2026-07-09|24|median,observed_seller_data,native,7,0.03288216995372188,0.0329,flat,flat,False
2026-07-09|24|median,observed_seller_data,native,14,-0.030425566866036924,-0.0304,flat,flat,False
2026-07-09|24|median,observed_seller_data,native,21,-0.04634615391993186,-0.0463,flat,flat,False
2026-07-09|24|median,observed_seller_data,native,30,-0.015896503994458123,-0.0159,flat,flat,False
2026-07-09|24|median,observed_seller_data,common,0,0.02755474608796966,0.0276,flat,flat,False
2026-07-09|24|median,observed_seller_data,common,7,0.03288216966117883,0.0329,flat,flat,False
2026-07-09|24|median,observed_seller_data,common,14,-0.030425566610246334,-0.0304,flat,flat,False
2026-07-09|24|median,observed_seller_data,common,21,-0.04634615281716705,-0.0463,flat,flat,False
2026-07-09|24|median,observed_seller_data,common,30,-0.015896503994458123,-0.0159,flat,flat,False
2026-07-10|24|median,observed_seller_data,native,0,0.026761651695212052,0.0268,flat,flat,False
2026-07-10|24|median,observed_seller_data,native,7,0.05224398656241842,0.0522,flat,flat,False
2026-07-10|24|median,observed_seller_data,native,14,-0.011254290060608518,-0.0113,flat,flat,False
2026-07-10|24|median,observed_seller_data,native,21,-0.061050234454996216,-0.0611,flat,flat,False
2026-07-10|24|median,observed_seller_data,native,30,-0.04055440467163063,-0.0406,flat,flat,False
2026-07-10|24|median,observed_seller_data,common,0,0.02676165122124452,0.0268,flat,flat,False
2026-07-10|24|median,observed_seller_data,common,7,0.052243986343010994,0.0522,flat,flat,False
2026-07-10|24|median,observed_seller_data,common,14,-0.011254289868765177,-0.0113,flat,flat,False
2026-07-10|24|median,observed_seller_data,common,21,-0.06105023362792234,-0.0611,flat,flat,False
2026-07-10|24|median,observed_seller_data,common,30,-0.04055440467163063,-0.0406,flat,flat,False
2026-07-11|24|median,observed_seller_data,native,0,-0.004727212664979952,-0.0047,flat,flat,False
2026-07-11|24|median,observed_seller_data,native,7,0.043648528909502105,0.0436,flat,flat,False
2026-07-11|24|median,observed_seller_data,native,14,-0.013856372128219085,-0.0139,flat,flat,False
2026-07-11|24|median,observed_seller_data,native,21,-0.04834635983577549,-0.0483,flat,flat,False
2026-07-11|24|median,observed_seller_data,native,30,-0.034099867115212665,-0.0341,flat,flat,False
2026-07-11|24|median,observed_seller_data,common,0,-0.004727213020455601,-0.0047,flat,flat,False
2026-07-11|24|median,observed_seller_data,common,7,0.04364852874494627,0.0436,flat,flat,False
2026-07-11|24|median,observed_seller_data,common,14,-0.013856371984336846,-0.0139,flat,flat,False
2026-07-11|24|median,observed_seller_data,common,21,-0.04834635921547008,-0.0483,flat,flat,False
2026-07-11|24|median,observed_seller_data,common,30,-0.034099867115212665,-0.0341,flat,flat,False
2026-07-12|24|median,observed_seller_data,native,0,0.01295459050126535,0.013,flat,flat,False
2026-07-12|24|median,observed_seller_data,native,7,0.049236396682126225,0.0492,flat,flat,False
2026-07-12|24|median,observed_seller_data,native,14,0.006107720903835733,0.0061,flat,flat,False
2026-07-12|24|median,observed_seller_data,native,21,-0.019759769876831434,-0.0198,flat,flat,False
2026-07-12|24|median,observed_seller_data,native,30,0.004815425928980055,0.0048,flat,flat,False
2026-07-12|24|median,observed_seller_data,common,0,0.012954590234658347,0.013,flat,flat,False
2026-07-12|24|median,observed_seller_data,common,7,0.04923639655870975,0.0492,flat,flat,False
2026-07-12|24|median,observed_seller_data,common,14,0.00610772101174728,0.0061,flat,flat,False
2026-07-12|24|median,observed_seller_data,common,21,-0.019759769411602512,-0.0198,flat,flat,False
2026-07-12|24|median,observed_seller_data,common,30,0.004815425928980055,0.0048,flat,flat,False
2026-07-13|24|median,observed_seller_data,native,0,-0.023284057124050683,-0.0233,flat,flat,False
2026-07-13|24|median,observed_seller_data,native,7,0.003927297511595107,0.0039,flat,flat,False
2026-07-13|24|median,observed_seller_data,native,14,-0.028419209322123426,-0.0284,flat,flat,False
2026-07-13|24|median,observed_seller_data,native,21,-0.04781982740762327,-0.0478,flat,flat,False
2026-07-13|24|median,observed_seller_data,native,30,-0.06766678896639852,-0.0677,flat,flat,False
2026-07-13|24|median,observed_seller_data,common,0,-0.023284057324005934,-0.0233,flat,flat,False
2026-07-13|24|median,observed_seller_data,common,7,0.003927297419032349,0.0039,flat,flat,False
2026-07-13|24|median,observed_seller_data,common,14,-0.028419209241189236,-0.0284,flat,flat,False
2026-07-13|24|median,observed_seller_data,common,21,-0.047819827058701844,-0.0478,flat,flat,False
2026-07-13|24|median,observed_seller_data,common,30,-0.06766678896639852,-0.0677,flat,flat,False
2026-07-14|24|median,observed_seller_data,native,0,0.004125782054362581,0.0041,flat,flat,False
2026-07-14|24|median,observed_seller_data,native,7,-0.02364379567615398,-0.0236,flat,flat,False
2026-07-14|24|median,observed_seller_data,native,14,-0.050719957607188344,-0.0507,flat,flat,False
2026-07-14|24|median,observed_seller_data,native,21,-0.10101319887309028,-0.101,flat,flat,False
2026-07-14|24|median,observed_seller_data,native,30,-0.06482009172479887,-0.0648,flat,flat,False
2026-07-14|24|median,observed_seller_data,common,0,0.0041257819043961416,0.0041,flat,flat,False
2026-07-14|24|median,observed_seller_data,common,7,-0.02364379574557578,-0.0236,flat,flat,False
2026-07-14|24|median,observed_seller_data,common,14,-0.05071995754648757,-0.0507,flat,flat,False
2026-07-14|24|median,observed_seller_data,common,21,-0.1010131986113988,-0.101,flat,flat,False
2026-07-14|24|median,observed_seller_data,common,30,-0.06482009172479887,-0.0648,flat,flat,False
2026-07-15|24|median,observed_seller_data,native,0,0.019653917936121167,0.0197,flat,flat,False
2026-07-15|24|median,observed_seller_data,native,7,-0.024751642242751257,-0.0248,flat,flat,False
2026-07-15|24|median,observed_seller_data,native,14,-0.00612474932714182,-0.0061,flat,flat,False
2026-07-15|24|median,observed_seller_data,native,21,-0.06746220079640554,-0.0675,flat,flat,False
2026-07-15|24|median,observed_seller_data,native,30,-0.061545068793599,-0.0615,flat,flat,False
2026-07-15|24|median,observed_seller_data,common,0,0.01965391782364687,0.0197,flat,flat,False
2026-07-15|24|median,observed_seller_data,common,7,-0.024751642294817345,-0.0248,flat,flat,False
2026-07-15|24|median,observed_seller_data,common,14,-0.006124749281616637,-0.0061,flat,flat,False
2026-07-15|24|median,observed_seller_data,common,21,-0.06746220060013694,-0.0675,flat,flat,False
2026-07-15|24|median,observed_seller_data,common,30,-0.061545068793599,-0.0615,flat,flat,False
2026-07-16|24|median,observed_seller_data,native,0,-0.01686909232766425,-0.0169,flat,flat,False
2026-07-16|24|median,observed_seller_data,native,7,-0.05506776246181726,-0.0551,flat,flat,False
2026-07-16|24|median,observed_seller_data,native,14,-0.04945991014857078,-0.0495,flat,flat,False
2026-07-16|24|median,observed_seller_data,native,21,-0.11264808630181838,-0.1126,flat,flat,False
2026-07-16|24|median,observed_seller_data,native,30,-0.12551327081544486,-0.1255,flat,flat,False
2026-07-16|24|median,observed_seller_data,common,0,-0.016869092412020236,-0.0169,flat,flat,False
2026-07-16|24|median,observed_seller_data,common,7,-0.05506776250086709,-0.0551,flat,flat,False
2026-07-16|24|median,observed_seller_data,common,14,-0.049459910114426894,-0.0495,flat,flat,False
2026-07-16|24|median,observed_seller_data,common,21,-0.11264808615461668,-0.1126,flat,flat,False
2026-07-16|24|median,observed_seller_data,common,30,-0.12551327081544486,-0.1255,flat,flat,False
2026-07-17|24|median,observed_seller_data,native,0,-0.012391720066540301,-0.0124,flat,flat,False
2026-07-17|24|median,observed_seller_data,native,7,-0.03520523019109554,-0.0352,flat,flat,False
2026-07-17|24|median,observed_seller_data,native,14,-0.00951257351430108,-0.0095,flat,flat,False
2026-07-17|24|median,observed_seller_data,native,21,-0.07292117963744449,-0.0729,flat,flat,False
2026-07-17|24|median,observed_seller_data,native,30,-0.0873239599515296,-0.0873,flat,flat,False
2026-07-17|24|median,observed_seller_data,common,0,-0.012391720129807559,-0.0124,flat,flat,False
2026-07-17|24|median,observed_seller_data,common,7,-0.03520523022038304,-0.0352,flat,flat,False
2026-07-17|24|median,observed_seller_data,common,14,-0.0095125734886933,-0.0095,flat,flat,False
2026-07-17|24|median,observed_seller_data,common,21,-0.07292117952704373,-0.0729,flat,flat,False
2026-07-17|24|median,observed_seller_data,common,30,-0.0873239599515296,-0.0873,flat,flat,False
2026-07-18|24|median,observed_seller_data,native,0,0.02021742335638663,0.0202,flat,flat,False
2026-07-18|24|median,observed_seller_data,native,7,-0.0347023740797102,-0.0347,flat,flat,False
2026-07-18|24|median,observed_seller_data,native,14,0.013831108851961992,0.0138,flat,flat,False
2026-07-18|24|median,observed_seller_data,native,21,-0.04360653931084641,-0.0436,flat,flat,False
2026-07-18|24|median,observed_seller_data,native,30,-0.08777600142739583,-0.0878,flat,flat,False
2026-07-18|24|median,observed_seller_data,common,0,0.020217423308936586,0.0202,flat,flat,False
2026-07-18|24|median,observed_seller_data,common,7,-0.03470237410167609,-0.0347,flat,flat,False
2026-07-18|24|median,observed_seller_data,common,14,0.013831108871167962,0.0138,flat,flat,False
2026-07-18|24|median,observed_seller_data,common,21,-0.04360653922804545,-0.0436,flat,flat,False
2026-07-18|24|median,observed_seller_data,common,30,-0.08777600142739583,-0.0878,flat,flat,False
2026-07-19|24|median,observed_seller_data,native,0,0.015163067517289974,0.0152,flat,flat,False
2026-07-19|24|median,observed_seller_data,native,7,-0.026026780559782914,-0.026,flat,flat,False
2026-07-19|24|median,observed_seller_data,native,14,0.010373331638971627,0.0104,flat,flat,False
2026-07-19|24|median,observed_seller_data,native,21,-0.03270490448313481,-0.0327,flat,flat,False
2026-07-19|24|median,observed_seller_data,native,30,-0.09212262008559406,-0.0921,flat,flat,False
2026-07-19|24|median,observed_seller_data,common,0,0.01516306748170244,0.0152,flat,flat,False
2026-07-19|24|median,observed_seller_data,common,7,-0.0260267805762572,-0.026,flat,flat,False
2026-07-19|24|median,observed_seller_data,common,14,0.010373331653376104,0.0104,flat,flat,False
2026-07-19|24|median,observed_seller_data,common,21,-0.03270490442103408,-0.0327,flat,flat,False
2026-07-19|24|median,observed_seller_data,common,30,-0.09212262008559406,-0.0921,flat,flat,False
2026-07-20|24|median,observed_seller_data,native,0,0.011372300637967214,0.0114,flat,flat,False
2026-07-20|24|median,observed_seller_data,native,7,-0.01952008541983705,-0.0195,flat,flat,False
2026-07-20|24|median,observed_seller_data,native,14,0.007779998729228587,0.0078,flat,flat,False
2026-07-20|24|median,observed_seller_data,native,21,-0.02452867836235111,-0.0245,flat,flat,False
2026-07-20|24|median,observed_seller_data,native,30,-0.055150649058724355,-0.0552,flat,flat,False
2026-07-20|24|median,observed_seller_data,common,0,0.011372300611276564,0.0114,flat,flat,False
2026-07-20|24|median,observed_seller_data,common,7,-0.0195200854321925,-0.0195,flat,flat,False
2026-07-20|24|median,observed_seller_data,common,14,0.007779998740032212,0.0078,flat,flat,False
2026-07-20|24|median,observed_seller_data,common,21,-0.024528678315775564,-0.0245,flat,flat,False
2026-07-20|24|median,observed_seller_data,common,30,-0.055150649058724355,-0.0552,flat,flat,False
2026-07-21|24|median,observed_seller_data,native,0,0.0063842049586396495,0.0064,flat,flat,False
2026-07-21|24|median,observed_seller_data,native,7,0.01801876083252285,0.018,flat,flat,False
2026-07-21|24|median,observed_seller_data,native,14,-0.009684269762928287,-0.0097,flat,flat,False
2026-07-21|24|median,observed_seller_data,native,21,-0.036732059387358795,-0.0367,flat,flat,False
2026-07-21|24|median,observed_seller_data,native,30,-0.0443629867940432,-0.0444,flat,flat,False
2026-07-21|24|median,observed_seller_data,common,0,0.0063842049386215296,0.0064,flat,flat,False
2026-07-21|24|median,observed_seller_data,common,7,0.018018760823256128,0.018,flat,flat,False
2026-07-21|24|median,observed_seller_data,common,14,-0.00968426975482597,-0.0097,flat,flat,False
2026-07-21|24|median,observed_seller_data,common,21,-0.03673205935242727,-0.0367,flat,flat,False
2026-07-21|24|median,observed_seller_data,common,30,-0.0443629867940432,-0.0444,flat,flat,False
2026-07-22|24|median,observed_seller_data,native,0,-0.003938409208516091,-0.0039,flat,flat,False
2026-07-22|24|median,observed_seller_data,native,7,0.025003652019741196,0.025,flat,flat,False
2026-07-22|24|median,observed_seller_data,native,14,-0.019351997807832432,-0.0194,flat,flat,False
2026-07-22|24|median,observed_seller_data,native,21,-0.0007038256622704963,-0.0007,flat,flat,False
2026-07-22|24|median,observed_seller_data,native,30,-0.05127224009553242,-0.0513,flat,flat,False
2026-07-22|24|median,observed_seller_data,common,0,-0.003938409223529682,-0.0039,flat,flat,False
2026-07-22|24|median,observed_seller_data,common,7,0.025003652012791023,0.025,flat,flat,False
2026-07-22|24|median,observed_seller_data,common,14,-0.01935199780175516,-0.0194,flat,flat,False
2026-07-22|24|median,observed_seller_data,common,21,-0.0007038256360717199,-0.0007,flat,flat,False
2026-07-22|24|median,observed_seller_data,common,30,-0.05127224009553242,-0.0513,flat,flat,False
2026-07-23|24|median,observed_seller_data,native,0,0.028980811424666263,0.029,flat,flat,False
2026-07-23|24|median,observed_seller_data,native,7,0.037573208235051676,0.0376,flat,flat,False
2026-07-23|24|median,observed_seller_data,native,14,-0.0005880291356273659,-0.0006,flat,flat,False
2026-07-23|24|median,observed_seller_data,native,21,0.005035782600083216,0.005,flat,flat,False
2026-07-23|24|median,observed_seller_data,native,30,-0.09910250838902143,-0.0991,flat,flat,False
2026-07-23|24|median,observed_seller_data,common,0,0.02898081141340647,0.029,flat,flat,False
2026-07-23|24|median,observed_seller_data,common,7,0.03757320822983932,0.0376,flat,flat,False
2026-07-23|24|median,observed_seller_data,common,14,-0.0005880291310694118,-0.0006,flat,flat,False
2026-07-23|24|median,observed_seller_data,common,21,0.005035782619732565,0.005,flat,flat,False
2026-07-23|24|median,observed_seller_data,common,30,-0.09910250838902143,-0.0991,flat,flat,False
2026-07-24|24|median,observed_seller_data,native,0,0.008505977925544705,0.0085,flat,flat,False
2026-07-24|24|median,observed_seller_data,native,7,0.008010005355495764,0.008,flat,flat,False
2026-07-24|24|median,observed_seller_data,native,14,-0.014775430196453597,-0.0148,flat,flat,False
2026-07-24|24|median,observed_seller_data,native,21,0.010929196047189471,0.0109,flat,flat,False
2026-07-24|24|median,observed_seller_data,native,30,-0.07352918293335495,-0.0735,flat,flat,False
2026-07-24|24|median,observed_seller_data,common,0,0.008505977917099195,0.0085,flat,flat,False
2026-07-24|24|median,observed_seller_data,common,7,0.008010005351586358,0.008,flat,flat,False
2026-07-24|24|median,observed_seller_data,common,14,-0.014775430193034999,-0.0148,flat,flat,False
2026-07-24|24|median,observed_seller_data,common,21,0.01092919606192595,0.0109,flat,flat,False
2026-07-24|24|median,observed_seller_data,common,30,-0.07352918293335495,-0.0735,flat,flat,False
2026-07-25|24|median,observed_seller_data,native,0,0.0004053897369090009,0.0004,flat,flat,False
2026-07-25|24|median,observed_seller_data,native,7,0.026518717422914406,0.0265,flat,flat,False
2026-07-25|24|median,observed_seller_data,native,14,-0.028380024083729083,-0.0284,flat,flat,False
2026-07-25|24|median,observed_seller_data,native,21,0.02016243602308023,0.0202,flat,flat,False
2026-07-25|24|median,observed_seller_data,native,30,-0.0661983229045294,-0.0662,flat,flat,False
2026-07-25|24|median,observed_seller_data,common,0,0.0004053897305748677,0.0004,flat,flat,False
2026-07-25|24|median,observed_seller_data,common,7,0.02651871741998235,0.0265,flat,flat,False
2026-07-25|24|median,observed_seller_data,common,14,-0.02838002408116473,-0.0284,flat,flat,False
2026-07-25|24|median,observed_seller_data,common,21,0.020162436034132723,0.0202,flat,flat,False
2026-07-25|24|median,observed_seller_data,common,30,-0.0661983229045294,-0.0662,flat,flat,False
2026-07-26|24|median,observed_seller_data,native,0,0.0003040423026817507,0.0003,flat,flat,False
2026-07-26|24|median,observed_seller_data,native,7,0.019889038067185536,0.0199,flat,flat,False
2026-07-26|24|median,observed_seller_data,native,14,-0.021285018062796545,-0.0213,flat,flat,False
2026-07-26|24|median,observed_seller_data,native,21,0.015121827017310173,0.0151,flat,flat,False
2026-07-26|24|median,observed_seller_data,native,30,-0.03808385708947774,-0.0381,flat,flat,False
2026-07-26|24|median,observed_seller_data,common,0,0.00030404229793141725,0.0003,flat,flat,False
2026-07-26|24|median,observed_seller_data,common,7,0.019889038064986764,0.0199,flat,flat,False
2026-07-26|24|median,observed_seller_data,common,14,-0.021285018060873816,-0.0213,flat,flat,False
2026-07-26|24|median,observed_seller_data,common,21,0.015121827025599542,0.0151,flat,flat,False
2026-07-26|24|median,observed_seller_data,common,30,-0.03808385708947774,-0.0381,flat,flat,False
2026-07-27|6|median,canonical_calculation,native,0,0.03570197752812838,0.0357,flat,flat,False
2026-07-27|6|median,canonical_calculation,native,7,0.08759297869127565,0.0876,flat,flat,False
2026-07-27|6|median,canonical_calculation,native,14,0.05577556771689078,0.0558,flat,flat,False
2026-07-27|6|median,canonical_calculation,native,21,0.08899835049666986,0.089,flat,flat,False
2026-07-27|6|median,canonical_calculation,native,30,-0.012060141719588734,-0.0121,flat,flat,False
2026-07-27|6|median,canonical_calculation,common,0,0.035701977513264004,0.0357,flat,flat,False
2026-07-27|6|median,canonical_calculation,common,7,0.08759297868577338,0.0876,flat,flat,False
2026-07-27|6|median,canonical_calculation,common,14,0.055775567721628325,0.0558,flat,flat,False
2026-07-27|6|median,canonical_calculation,common,21,0.08899835050622702,0.089,flat,flat,False
2026-07-27|6|median,canonical_calculation,common,30,-0.012060141719588734,-0.0121,flat,flat,False
2026-07-28|6|median,canonical_calculation,native,0,-0.09609441087564327,-0.0961,flat,flat,False
2026-07-28|6|median,canonical_calculation,native,7,0.03438086445324,0.0344,flat,flat,False
2026-07-28|6|median,canonical_calculation,native,14,0.06459466491810274,0.0646,flat,flat,False
2026-07-28|6|median,canonical_calculation,native,21,0.020184597111631675,0.0202,flat,flat,False
2026-07-28|6|median,canonical_calculation,native,30,-0.05728510628969143,-0.0573,flat,flat,False
2026-07-28|6|median,canonical_calculation,common,0,-0.09609441088679169,-0.0961,flat,flat,False
2026-07-28|6|median,canonical_calculation,common,7,0.03438086444911317,0.0344,flat,flat,False
2026-07-28|6|median,canonical_calculation,common,14,0.06459466492165618,0.0646,flat,flat,False
2026-07-28|6|median,canonical_calculation,common,21,0.020184597118799275,0.0202,flat,flat,False
2026-07-28|6|median,canonical_calculation,common,30,-0.05728510628969143,-0.0573,flat,flat,False
2026-07-29|6|median,canonical_calculation,native,0,-0.1172767157654281,-0.1173,flat,flat,False
2026-07-29|6|median,canonical_calculation,native,7,0.01188244181819087,0.0119,flat,flat,False
2026-07-29|6|median,canonical_calculation,native,14,0.07114104760162067,0.0711,flat,flat,False
2026-07-29|6|median,canonical_calculation,native,21,0.008544252181549793,0.0085,flat,flat,False
2026-07-29|6|median,canonical_calculation,native,30,-0.06558382971726874,-0.0656,flat,flat,False
2026-07-29|6|median,canonical_calculation,common,0,-0.11727671577378941,-0.1173,flat,flat,False
2026-07-29|6|median,canonical_calculation,common,7,0.011882441815095745,0.0119,flat,flat,False
2026-07-29|6|median,canonical_calculation,common,14,0.0711410476042852,0.0711,flat,flat,False
2026-07-29|6|median,canonical_calculation,common,21,0.008544252186926293,0.0085,flat,flat,False
2026-07-29|6|median,canonical_calculation,common,30,-0.06558382971726874,-0.0656,flat,flat,False
2026-07-30|6|median,canonical_calculation,native,0,-0.0013814009545065175,-0.0014,flat,flat,False
2026-07-30|6|median,canonical_calculation,native,7,0.08451831234190407,0.0845,flat,flat,False
2026-07-30|6|median,canonical_calculation,native,14,0.10391273950556314,0.1039,flat,flat,False
2026-07-30|6|median,canonical_calculation,native,21,0.037262325005728236,0.0373,flat,flat,False
2026-07-30|6|median,canonical_calculation,native,30,-0.025200769027081904,-0.0252,flat,flat,False
2026-07-30|6|median,canonical_calculation,common,0,-0.0013814009607777678,-0.0014,flat,flat,False
2026-07-30|6|median,canonical_calculation,common,7,0.08451831233958274,0.0845,flat,flat,False
2026-07-30|6|median,canonical_calculation,common,14,0.10391273950756154,0.1039,flat,flat,False
2026-07-30|6|median,canonical_calculation,common,21,0.03726232500976021,0.0373,flat,flat,False
2026-07-30|6|median,canonical_calculation,common,30,-0.025200769027081904,-0.0252,flat,flat,False
2026-07-31|6|median,canonical_calculation,native,0,-0.03768072462892231,-0.0377,flat,flat,False
2026-07-31|6|median,canonical_calculation,native,7,0.033690894582515084,0.0337,flat,flat,False
2026-07-31|6|median,canonical_calculation,native,14,0.030193361694389863,0.0302,flat,flat,False
2026-07-31|6|median,canonical_calculation,native,21,0.05595776005864437,0.056,flat,flat,False
2026-07-31|6|median,canonical_calculation,native,30,0.01735046942534062,0.0174,flat,flat,False
2026-07-31|6|median,canonical_calculation,common,0,-0.03768072463362575,-0.0377,flat,flat,False
2026-07-31|6|median,canonical_calculation,common,7,0.033690894580774074,0.0337,flat,flat,False
2026-07-31|6|median,canonical_calculation,common,14,0.03019336169588893,0.0302,flat,flat,False
2026-07-31|6|median,canonical_calculation,common,21,0.05595776006166862,0.056,flat,flat,False
2026-07-31|6|median,canonical_calculation,common,30,0.01735046942534062,0.0174,flat,flat,False
2026-08-01|6|median,canonical_calculation,native,0,0.4015830198840595,0.4016,up,up,False
2026-08-01|6|median,canonical_calculation,native,7,0.30884565581858237,0.3088,up,up,False
2026-08-01|6|median,canonical_calculation,native,14,0.32533577103058137,0.3253,up,up,False
2026-08-01|6|median,canonical_calculation,native,21,0.22820883169423478,0.2282,up,up,False
